(['西藏', '发展'], 216)
(['教育', '学校'], 33)
(['西藏', '精神'], 33)
(['藏医药', '藏医'], 33)
(['群众', '民警'], 33)
(['警务', '民警', '便民'], 33)
(['工作', '人民'], 32)
(['诈骗', '电信'], 32)
(['生态', '环境'], 32)
(['拉萨', '项目'], 32)
(['西藏', '林芝'], 32)
(['文化', '唐卡'], 32)
(['活动', '干部'], 32)
(['拉萨', '车票'], 32)
(['活动', '地区'], 32)
(['拉萨市', '公安局'], 32)
(['教育', '学生'], 31)
(['拉萨', '中国'], 31)
(['西藏', '全区'], 31)
(['社区', '居民'], 31)
(['工作', '机关'], 31)
(['文化', '保护'], 31)
(['旅游', '林芝'], 31)
(['食品', '药品'], 31)
(['安全', '部门'], 31)
(['就业', '创业'], 31)
(['旅客', '车票'], 31)
(['教育', '党员'], 31)
(['群众', '便民'], 31)
(['工作', '文化'], 30)
(['发展', '中国'], 30)
(['群众', '建设'], 30)
(['西藏', '资源'], 30)
(['建设', '环境'], 30)
(['活动', '自治区'], 30)
(['安全', '管理'], 30)
(['工作', '我区'], 30)
(['西藏', '医疗'], 30)
(['高校', '创业'], 30)
(['活动', '实践'], 30)
(['西藏', '藏医'], 30)
(['旅游', '旅行社'], 30)
(['安全', '隐患'], 30)
(['群众', '活动', '教育'], 29)
(['工作', '扶贫'], 29)
(['拉萨市', '人员'], 29)
(['群众', '法律'], 29)
(['建设', '城市'], 29)
(['西藏', '市场'], 29)
(['社会', '管理'], 29)
(['拉萨', '服务'], 29)
(['西藏', '培训'], 29)
(['工作', '医院'], 29)
(['工作', '整治'], 29)
(['安全', '重点'], 29)
(['电网', '电力'], 29)
(['发展', '西藏', '文化'], 28)
(['西藏', '文化', '中国'], 28)
(['安全', '进行'], 28)
(['活动', '社区'], 28)
(['建设', '交通'], 28)
(['游客', '景区'], 28)
(['群众', '安全'], 28)
(['活动', '建设'], 28)
(['拉萨市', '工程'], 28)
(['医疗', '人民'], 28)
(['西藏', '全国'], 28)
(['群众', '公安'], 28)
(['拉萨', '群众'], 28)
(['工程', '保护'], 28)
(['发展', '项目'], 28)
(['拉萨市', '车辆'], 28)
(['工作', '组织'], 28)
(['工作', '医疗'], 28)
(['医院', '医疗', '援藏'], 28)
(['就业', '西藏', '毕业生'], 28)
(['群众', '地区'], 28)
(['西藏', '机场'], 28)
(['拉萨', '气温'], 28)
(['种植', '蔬菜'], 28)
(['民警', '派出所'], 28)
(['活动', '主题'], 27)
(['群众', '文化'], 27)
(['拉萨市', '中心'], 27)
(['西藏', '进行'], 27)
(['游客', '门票'], 27)
(['发展', '民族'], 27)
(['地区', '项目'], 27)
(['工作', '企业'], 27)
(['拉萨', '市场'], 27)
(['市场', '价格'], 27)
(['西藏', '人才'], 27)
(['毕业生', '创业'], 27)
(['西藏', '历史'], 27)
(['服务', '社会'], 27)
(['考生', '高考'], 27)
(['工作', '法院'], 27)
(['西藏', '中心'], 26)
(['工程', '改造'], 26)
(['西藏', '安全'], 26)
(['检查', '食品'], 26)
(['工作', '民族'], 26)
(['价格', '成品油'], 26)
(['高校', '西藏', '毕业生'], 26)
(['保护', '文物'], 26)
(['西藏', '创业'], 26)
(['建设', '社会'], 26)
(['工作', '西藏自治区'], 26)
(['教育', '干部'], 26)
(['考生', '志愿'], 26)
(['拉萨市', '民警'], 26)
(['西藏', '民航'], 26)
(['安全', '场所'], 26)
(['健身', '全民'], 26)
(['交通', '文明'], 26)
(['工程', '电网'], 26)
(['体育', '健身'], 26)
(['群众', '警务'], 26)
(['工作', '司法'], 26)
(['案件', '犯罪'], 26)
(['地区', '降水'], 25)
(['西藏', '有限公司'], 25)
(['干部', '职工'], 25)
(['拉萨市', '进行'], 25)
(['布达拉宫', '门票'], 25)
(['群众', '生活'], 25)
(['交通', '施工'], 25)
(['拉萨', '城关区'], 25)
(['民警', '公安'], 25)
(['拉萨', '航线'], 25)
(['记者', '超市'], 25)
(['群众', '自治区'], 25)
(['工作', '执法'], 25)
(['服务', '管理'], 25)
(['工作', '高校'], 25)
(['西藏', '文物'], 25)
(['西藏', '国家'], 25)
(['旅游', '珠峰'], 25)
(['群众', '基层'], 25)
(['法律', '律师'], 25)
(['西藏', '信息'], 25)
(['拉萨', '地区'], 25)
(['交通', '民警'], 25)
(['拉萨', '民警'], 25)
(['西藏', '青年'], 25)
(['西藏', '藏族'], 25)
(['医疗', '保险'], 25)
(['消费者', '消费'], 25)
(['西藏', '电力'], 25)
(['西藏', '宣传'], 24)
(['西藏', '特色'], 24)
(['拉萨', '天气'], 24)
(['服务', '中心'], 24)
(['活动', '进行'], 24)
(['拉萨市', '检查'], 24)
(['拉萨', '人员'], 24)
(['工作', '记者'], 24)
(['安全', '旅游'], 24)
(['医院', '医疗', '人民'], 24)
(['群众', '民族'], 24)
(['西藏', '环境'], 24)
(['文化', '非物质'], 24)
(['发展', '企业'], 24)
(['工作', '市场'], 24)
(['价格', '汽油'], 24)
(['自治区', '医院'], 24)
(['交通', '部门'], 24)
(['项目', '创业'], 24)
(['拉萨', '净土'], 24)
(['寺庙', '僧尼'], 24)
(['活动', '社会'], 24)
(['教育', '实践'], 24)
(['西藏', '老人'], 24)
(['工作', '火灾'], 24)
(['住房', '公积金'], 24)
(['就业', '招聘会'], 24)
(['拉萨', '机场'], 24)
(['交通', '运输'], 24)
(['拉萨', '春运'], 24)
(['活动', '青少年'], 24)
(['宣传', '普法'], 24)
(['西藏', '学院'], 24)
(['警务', '群众', '便民'], 24)
(['工作', '稳定'], 24)
(['供养', '五保'], 24)
(['建设', '教育'], 23)
(['西藏', '公路'], 23)
(['民警', '男子'], 23)
(['人员', '宣传'], 23)
(['群众', '社区'], 23)
(['西藏', '交通'], 23)
(['车辆', '违法'], 23)
(['西藏', '网络'], 23)
(['拉萨市', '群众'], 23)
(['项目', '投资'], 23)
(['成品油', '汽油'], 23)
(['价格', '成品油', '汽油'], 23)
(['建设', '服务'], 23)
(['人民', '援藏'], 23)
(['拉萨', '时间'], 23)
(['高校', '毕业生', '创业'], 23)
(['发展', '经济'], 23)
(['活动', '教育', '实践'], 23)
(['生活', '老人'], 23)
(['发展', '藏医药'], 23)
(['车辆', '路段'], 23)
(['手术', '患者'], 23)
(['林芝', '桃花'], 23)
(['保护', '动物'], 23)
(['服务', '志愿者'], 23)
(['工作', '警务'], 23)
(['工作', '犯罪'], 23)
(['保护', '老城区'], 23)
(['法院', '法官'], 23)
(['干部', '廉政'], 23)
(['项目', '公路'], 22)
(['西藏', '扶贫'], 22)
(['工作', '中心'], 22)
(['游客', '布达拉宫', '门票'], 22)
(['群众', '人员'], 22)
(['建设', '旅游'], 22)
(['地区', '工程'], 22)
(['西藏', '交流'], 22)
(['拉萨', '旅客', '铁路'], 22)
(['工作', '全国'], 22)
(['宣传', '活动', '法律'], 22)
(['中心', '诈骗'], 22)
(['遗产', '非物质'], 22)
(['群众', '项目'], 22)
(['建设', '自治区'], 22)
(['文化', '艺术'], 22)
(['唐卡', '艺术'], 22)
(['活动', '发展'], 22)
(['价格', '零售'], 22)
(['零售', '成品油'], 22)
(['价格', '零售', '成品油'], 22)
(['安全', '监管'], 22)
(['群众', '村民'], 22)
(['建设', '西藏', '生态'], 22)
(['拉萨市', '就业'], 22)
(['就业', '西藏', '高校'], 22)
(['就业', '高校', '西藏', '毕业生'], 22)
(['西藏', '经济'], 22)
(['群众', '问题'], 22)
(['西藏', '专业'], 22)
(['服务', '志愿'], 22)
(['诈骗', '电话'], 22)
(['创业', '青年'], 22)
(['天气', '气温'], 22)
(['工作', '防治'], 22)
(['工作', '旅客'], 22)
(['活动', '文明'], 22)
(['烟花', '爆竹'], 22)
(['交通', '支队'], 22)
(['社会', '稳定'], 22)
(['法院', '司法'], 22)
(['记者', '新华社'], 22)
(['旅游', '拉萨', '游客'], 21)
(['西藏', '文化', '旅游'], 21)
(['交通', '车辆', '道路'], 21)
(['建设', '西藏', '工程'], 21)
(['发展', '人民'], 21)
(['教育', '教师'], 21)
(['服务', '法律'], 21)
(['工作', '考试'], 21)
(['文化', '民族'], 21)
(['西藏', '拉萨市'], 21)
(['文化', '遗产', '非物质'], 21)
(['安全', '企业'], 21)
(['记者', '市民'], 21)
(['西藏', '公司'], 21)
(['检查', '执法'], 21)
(['零售', '汽油'], 21)
(['成品油', '零售', '汽油'], 21)
(['价格', '零售', '汽油'], 21)
(['成品油', '价格', '零售', '汽油'], 21)
(['西藏', '互联网'], 21)
(['拉萨市', '管理'], 21)
(['工作', '卫生'], 21)
(['服务', '医院'], 21)
(['就业', '援藏'], 21)
(['西藏', '工作', '援藏'], 21)
(['西藏', '传统'], 21)
(['建设', '山南'], 21)
(['工作', '考生'], 21)
(['工作', '信息'], 21)
(['安全', '地区'], 21)
(['工作', '岗位'], 21)
(['活动', '民警'], 21)
(['医院', '医生'], 21)
(['工作', '重点'], 21)
(['铁路', '列车'], 21)
(['交通', '管制'], 21)
(['建设', '农村'], 21)
(['宣传', '法治'], 21)
(['工程', '供暖'], 21)
(['活动', '法制'], 21)
(['发展', '教育'], 20)
(['拉萨', '学生'], 20)
(['活动', '安全', '宣传'], 20)
(['拉萨市', '产业'], 20)
(['拉萨', '生活'], 20)
(['工作', '居民'], 20)
(['拉萨', '安全'], 20)
(['西藏', '发展', '旅游'], 20)
(['工作', '工程'], 20)
(['工作', '食品'], 20)
(['旅游', '日喀则'], 20)
(['拉萨', '日喀则'], 20)
(['工作', '活动', '群众'], 20)
(['西藏', '研究'], 20)
(['活动', '林芝'], 20)
(['工作', '林芝'], 20)
(['拉萨市', '市民'], 20)
(['培训', '技能'], 20)
(['企业', '就业'], 20)
(['拉萨市', '医院'], 20)
(['工作', '人才'], 20)
(['活动', '珠峰'], 20)
(['西藏', '学校'], 20)
(['安全', '学校'], 20)
(['西藏', '昌都'], 20)
(['西藏', '边防'], 20)
(['西藏', '技术'], 20)
(['西藏', '考生'], 20)
(['资源', '人力'], 20)
(['人员', '火灾'], 20)
(['铁路', '车票'], 20)
(['交通', '路口'], 20)
(['人员', '民警'], 20)
(['西藏', '银行'], 20)
(['西藏', '金融'], 20)
(['地区', '气温'], 20)
(['航线', '航空'], 20)
(['西藏', '代表'], 20)
(['医院', '治疗'], 20)
(['西藏', '工程', '电网'], 20)
(['工作', '支队'], 20)
(['工作', '便民'], 20)
(['工作', '普查'], 20)
(['电网', '西藏', '电力'], 20)
(['拉萨市', '供暖'], 20)
(['活动', '学生'], 19)
(['群众', '扶贫'], 19)
(['地区', '文化'], 19)
(['道路', '违法'], 19)
(['建设', '安全'], 19)
(['西藏', '拉萨', '旅游'], 19)
(['拉萨市', '道路'], 19)
(['工作', '铁路'], 19)
(['拉萨', '航班'], 19)
(['诈骗', '网络'], 19)
(['西藏', '协会'], 19)
(['自治区', '项目'], 19)
(['服务', '项目'], 19)
(['交通', '安全', '车辆'], 19)
(['人员', '自治区'], 19)
(['食品', '监管'], 19)
(['中国', '唐卡'], 19)
(['创业', '大赛'], 19)
(['服务', '就业'], 19)
(['人员', '培训'], 19)
(['活动', '组织'], 19)
(['医院', '人民', '援藏'], 19)
(['援藏', '人才'], 19)
(['工作', '毕业生'], 19)
(['西藏', '体育'], 19)
(['就业', '高校', '创业'], 19)
(['检查', '情况'], 19)
(['工作', '情况'], 19)
(['活动', '精神'], 19)
(['拉萨', '海关'], 19)
(['拉萨市', '救助'], 19)
(['西藏', '藏医药'], 19)
(['工作', '党建'], 19)
(['工作', '生产'], 19)
(['旅客', '拉萨', '车票'], 19)
(['民警', '公安局'], 19)
(['消费', '维权'], 19)
(['西藏', '青稞'], 19)
(['村民', '工作队'], 19)
(['十八大', '报告'], 19)
(['工作', '政府'], 19)
(['群众', '政府'], 19)
(['工作', '法治'], 19)
(['西藏', '总队'], 19)
(['旅游', '旅游局'], 19)
(['活动', '毒品'], 19)
(['妇女', '妇联'], 19)
(['法律', '法制'], 19)
(['建设', '廉政'], 19)
(['拉萨', '教育'], 18)
(['安全', '学生'], 18)
(['交通', '建设', '公路'], 18)
(['拉萨', '比赛'], 18)
(['拉萨市', '宣传'], 18)
(['项目', '产业'], 18)
(['发展', '特色'], 18)
(['服务', '社区'], 18)
(['交通', '道路', '违法'], 18)
(['西藏', '节目'], 18)
(['建设', '项目', '工程'], 18)
(['建设', '施工'], 18)
(['活动', '公安'], 18)
(['西藏', '公安'], 18)
(['建设', '保护'], 18)
(['服务', '企业'], 18)
(['车辆', '机动车'], 18)
(['交通', '机动车'], 18)
(['文化', '博物馆'], 18)
(['工作', '西藏', '发展'], 18)
(['西藏', '建设', '发展'], 18)
(['交通', '城市'], 18)
(['旅游', '市场'], 18)
(['检查', '市场'], 18)
(['安全', '药品'], 18)
(['作品', '唐卡'], 18)
(['西藏', '大赛'], 18)
(['发展', '生态'], 18)
(['人员', '医院'], 18)
(['发展', '西藏', '社会'], 18)
(['发展', '精神'], 18)
(['西藏', '合作'], 18)
(['工作', '保障'], 18)
(['工作', '群众', '干部'], 18)
(['建设', '干部'], 18)
(['违法', '整治'], 18)
(['交通', '整治'], 18)
(['工作', '制度'], 18)
(['拉萨', '火车票'], 18)
(['建设', '住房'], 18)
(['道路', '路段'], 18)
(['西藏', '部队'], 18)
(['西藏', '军区'], 18)
(['吉隆', '口岸'], 18)
(['旅客', '西宁'], 18)
(['列车', '西宁'], 18)
(['旅客', '拉萨', '春运'], 18)
(['交通', '驾驶员'], 18)
(['工作', '普法'], 18)
(['藏医', '学院'], 18)
(['人员', '毒品'], 18)
(['扶贫', '精准'], 18)
(['安全', '教育'], 17)
(['拉萨市', '教育'], 17)
(['活动', '比赛'], 17)
(['文化', '西藏', '产业'], 17)
(['旅游', '特色'], 17)
(['天气', '降水'], 17)
(['拉萨', '中心'], 17)
(['旅游', '中国'], 17)
(['人员', '社区'], 17)
(['车辆', '行为'], 17)
(['整治', '行动'], 17)
(['活动', '人员'], 17)
(['西藏', '运动'], 17)
(['工作', '城关区'], 17)
(['活动', '公益'], 17)
(['西藏', '铁路'], 17)
(['宣传', '群众', '法律'], 17)
(['拉萨市', '法律'], 17)
(['安全', '公安'], 17)
(['西藏', '拉萨', '航线'], 17)
(['西藏', '演出'], 17)
(['文化', '演出'], 17)
(['工作', '环境'], 17)
(['拉萨', '保护'], 17)
(['拉萨', '车辆'], 17)
(['进行', '车辆'], 17)
(['检查', '车辆'], 17)
(['发展', '城市'], 17)
(['建设', '农牧民'], 17)
(['自治区', '就业'], 17)
(['拉萨市', '医疗'], 17)
(['发展', '援藏'], 17)
(['考生', '高校'], 17)
(['工作', '文物'], 17)
(['日喀则', '珠峰'], 17)
(['就业', '毕业生', '创业'], 17)
(['企业', '创业'], 17)
(['文化', '传统'], 17)
(['安全', '情况'], 17)
(['文化', '历史'], 17)
(['工作', '家庭'], 17)
(['西藏', '山南'], 17)
(['拉萨市', '社会'], 17)
(['群众', '实践'], 17)
(['活动', '群众', '实践'], 17)
(['西藏', '标准'], 17)
(['地区', '干部'], 17)
(['安全', '整治'], 17)
(['西藏', '阿里'], 17)
(['自治区', '考生'], 17)
(['火车站', '车票'], 17)
(['西藏', '展览'], 17)
(['拉萨', '成都'], 17)
(['支队', '公安局'], 17)
(['防治', '包虫病'], 17)
(['群众', '路线'], 17)
(['检查', '场所'], 17)
(['西藏', '专家'], 17)
(['拉萨', '航空'], 17)
(['西藏', '新闻'], 17)
(['公路', '川藏'], 17)
(['拉萨', '北京'], 17)
(['活动', '工作队'], 17)
(['建设', '文明'], 17)
(['工作', '援助'], 17)
(['建设', '电网'], 17)
(['法律', '法治'], 17)
(['活动', '志愿者'], 17)
(['工作', '监督'], 17)
(['西藏', '中央'], 17)
(['工人', '环卫'], 17)
(['工作', '审判'], 17)
(['民警', '毒品'], 17)
(['活动', '禁毒'], 17)
(['群众', '安置'], 17)
(['工作', '派出所'], 17)
(['儿童', '妇女'], 17)
(['民警', '犯罪嫌疑人'], 17)
(['农牧民', '安居工程'], 17)
(['工程', '公路'], 16)
(['拉萨市', '文化'], 16)
(['发展', '西藏', '产业'], 16)
(['活动', '游客'], 16)
(['活动', '居民'], 16)
(['交通', '检查'], 16)
(['企业', '检查'], 16)
(['西藏', '广播'], 16)
(['地区', '旅游'], 16)
(['安全', '施工'], 16)
(['安全', '工作', '食品'], 16)
(['食品', '经营'], 16)
(['检查', '经营'], 16)
(['西藏', '发展', '人民'], 16)
(['文化', '交流'], 16)
(['西藏', '大学生'], 16)
(['西藏', '法律'], 16)
(['案件', '法律'], 16)
(['西藏', '日喀则'], 16)
(['文化', '日喀则'], 16)
(['网络', '电信'], 16)
(['活动', '知识'], 16)
(['活动', '评选'], 16)
(['拉萨', '企业'], 16)
(['工作', '车辆'], 16)
(['拉萨', '林芝'], 16)
(['拉萨市', '公交车'], 16)
(['交通', '执法'], 16)
(['拉萨市', '市场'], 16)
(['交通', '管理'], 16)
(['医疗', '服务', '卫生'], 16)
(['西藏', '卫生'], 16)
(['食品', '安全', '药品'], 16)
(['工作', '监管'], 16)
(['拉萨', '我区'], 16)
(['发展', '我区'], 16)
(['自治区', '我区'], 16)
(['西藏', '保护', '生态'], 16)
(['拉萨市', '培训'], 16)
(['群众', '医疗'], 16)
(['西藏', '干部', '援藏'], 16)
(['文化', '珠峰'], 16)
(['高校', '就业', '毕业生', '创业'], 16)
(['群众', '政策'], 16)
(['工作', '政策'], 16)
(['教育', '教学'], 16)
(['群众', '困难'], 16)
(['西藏', '系统'], 16)
(['建设', '昌都'], 16)
(['发展', '山南'], 16)
(['考生', '专业'], 16)
(['蔬菜', '大棚'], 16)
(['群众', '活动', '干部'], 16)
(['安全', '设备'], 16)
(['西藏', '计划'], 16)
(['行为', '整治'], 16)
(['工作', '阿里'], 16)
(['人员', '考生'], 16)
(['保险', '养老'], 16)
(['招生', '志愿'], 16)
(['安全', '工作', '火灾'], 16)
(['活动', '意识'], 16)
(['考生', '成绩'], 16)
(['考生', '笔试'], 16)
(['毕业生', '岗位'], 16)
(['毕业生', '招聘会'], 16)
(['工作', '公安局'], 16)
(['医疗', '机构'], 16)
(['工作', '部队'], 16)
(['西藏', '保险'], 16)
(['公路', '运输'], 16)
(['医疗', '专家'], 16)
(['西藏', '航线', '航空'], 16)
(['旅客', '铁路', '列车'], 16)
(['旅客', '列车', '西宁'], 16)
(['拉萨', '西宁'], 16)
(['工作', '登记'], 16)
(['西藏', '藏语'], 16)
(['拉萨市', '文明'], 16)
(['西藏', '摄影'], 16)
(['民警', '支队'], 16)
(['人口', '流动'], 16)
(['工作', '机制'], 16)
(['宣传', '毒品'], 16)
(['案件', '司法'], 16)
(['工作', '党委'], 16)
(['宣传', '活动', '法制'], 16)
(['教育', '法制'], 16)
(['建设', '项目', '公路'], 15)
(['交通', '宣传'], 15)
(['自治区', '中心'], 15)
(['消费者', '投诉'], 15)
(['交通', '进行'], 15)
(['拉萨市', '游客'], 15)
(['文化', '游客'], 15)
(['活动', '交通'], 15)
(['群众', '记者'], 15)
(['安全', '工程'], 15)
(['铁路', '施工'], 15)
(['西藏', '电影'], 15)
(['安全', '铁路'], 15)
(['创业', '大学生'], 15)
(['人员', '法律'], 15)
(['建设', '日喀则'], 15)
(['信息', '诈骗'], 15)
(['生态', '建设', '环境'], 15)
(['发展', '自治区'], 15)
(['服务', '自治区'], 15)
(['发展', '林芝'], 15)
(['建设', '林芝'], 15)
(['活动', '市民'], 15)
(['工作', '市民'], 15)
(['拉萨市', '执法'], 15)
(['记者', '市场'], 15)
(['建设', '管理'], 15)
(['岗位', '求职者'], 15)
(['单位', '用人'], 15)
(['群众', '工作', '服务'], 15)
(['人员', '服务'], 15)
(['工作', '调查'], 15)
(['西藏', '平台'], 15)
(['安全', '食品', '监管'], 15)
(['市场', '监管'], 15)
(['生活', '农牧民'], 15)
(['地区', '农牧民'], 15)
(['旅游', '我区'], 15)
(['建设', '我区'], 15)
(['企业', '产品'], 15)
(['建设', '组织'], 15)
(['群众', '组织'], 15)
(['企业', '高校'], 15)
(['西藏', '科技'], 15)
(['拉萨市', '创业'], 15)
(['教育', '政策'], 15)
(['产业', '净土'], 15)
(['安全', '责任'], 15)
(['干部', '基层'], 15)
(['建设', '基层'], 15)
(['医院', '西藏自治区'], 15)
(['医疗', '救助'], 15)
(['企业', '生产'], 15)
(['检查', '生产'], 15)
(['宣传', '意识'], 15)
(['工作', '人民法院'], 15)
(['人员', '岗位'], 15)
(['公路', '路段'], 15)
(['居民', '保险'], 15)
(['儿童', '福利院'], 15)
(['就业', '残疾人'], 15)
(['医疗', '医生'], 15)
(['服务', '医生'], 15)
(['工作', '包虫病'], 15)
(['活动', '专家'], 15)
(['西藏', '拉萨', '航空'], 15)
(['拉萨', '蔬菜'], 15)
(['手术', '患儿'], 15)
(['患儿', '先心病'], 15)
(['民族', '进步'], 15)
(['拉萨市', '案件'], 15)
(['铁路', '春运'], 15)
(['法律', '工作', '援助'], 15)
(['建设', '规划'], 15)
(['工程', '建设', '电网'], 15)
(['活动', '支队'], 15)
(['市场', '批发'], 15)
(['服务', '热线'], 15)
(['西藏', '青少年'], 15)
(['建设', '法治'], 15)
(['法治', '普法'], 15)
