(['西藏', '发展'], 664)
(['社会', '服务'], 23)
(['自治区', '拉萨'], 23)
(['西藏', '拉萨市'], 23)
(['专业', '人才'], 23)
(['干部', '职工'], 23)
(['党', '讲话'], 23)
(['自治区', '讲话'], 23)
(['项目', '产业'], 23)
(['稳定', '全区', '维稳'], 23)
(['西藏', '发展', '民族'], 23)
(['群众', '民族'], 23)
(['西藏', '扶贫'], 23)
(['发展', '丁业现'], 23)
(['会议', '人大'], 23)
(['人大常委会', '人大'], 23)
(['创业', '青年'], 23)
(['自治区', '工程'], 23)
(['发展', '政策'], 23)
(['发展', '国'], 23)
(['自治区', '高校'], 23)
(['我区', '高校'], 23)
(['企业', '毕业生'], 23)
(['自治区', '村'], 23)
(['西藏', '村'], 23)
(['教育', '学生', '学校'], 23)
(['发展', '学校'], 23)
(['建设', '施工'], 23)
(['妇女', '妇联'], 23)
(['民族', '大学'], 23)
(['教育', '考生'], 23)
(['西藏', '创作'], 23)
(['学生', '藏族'], 23)
(['林芝', '桃花'], 23)
(['交通', '车辆'], 23)
(['拉萨市', '市民'], 23)
(['拉萨', '市民'], 23)
(['文化', '史诗'], 23)
(['拉萨', '中学'], 23)
(['学院', '藏医'], 23)
(['拉萨', '火车站'], 23)
(['发展', '西藏', '会议'], 22)
(['习近平', '精神', '总书记'], 22)
(['干部', '政治'], 22)
(['党委', '政府'], 22)
(['区党委', '政协'], 22)
(['自治区', '中国'], 22)
(['西藏', '社会', '经济'], 22)
(['教育', '精神'], 22)
(['建设', '铁路'], 22)
(['会议', '情况'], 22)
(['西藏', '部门'], 22)
(['西藏', '发展', '中央'], 22)
(['自治区', '洛桑'], 22)
(['西藏', '文化', '旅游'], 22)
(['自治区', '医院'], 22)
(['建设', '特色'], 22)
(['活动', '服务'], 22)
(['宗教', '僧尼'], 22)
(['发展', '农牧民'], 22)
(['自治区', '齐扎拉'], 22)
(['群众', '齐扎拉'], 22)
(['党', '宣传'], 22)
(['西藏', '牦牛'], 22)
(['学校', '民族'], 22)
(['学生', '民族'], 22)
(['活动', '党员'], 22)
(['产业', '扶贫'], 22)
(['教育', '国家'], 22)
(['西藏', '新闻'], 22)
(['西藏', '发展', '全国'], 22)
(['自治区', '丁业现'], 22)
(['中央', '督察'], 22)
(['西藏', '市场'], 22)
(['考生', '毕业生'], 22)
(['拉萨市', '毕业生'], 22)
(['党', '村'], 22)
(['学生', '孩子'], 22)
(['政府', '报告'], 22)
(['就业', '大学生'], 22)
(['学生', '大学生'], 22)
(['党', '同志'], 22)
(['中国', '佛教'], 22)
(['西藏', '有限公司'], 22)
(['企业', '岗位'], 22)
(['高校', '岗位'], 22)
(['学校', '小学'], 22)
(['拉萨', '天气'], 22)
(['西藏', '故事'], 22)
(['教育', '招生'], 22)
(['考生', '职位'], 22)
(['人员', '职位'], 22)
(['旅客', '火车站'], 22)
(['群众', '会议'], 21)
(['社会', '政府'], 21)
(['社会', '区党委'], 21)
(['区', '政协'], 21)
(['发展', '中国', '习近平'], 21)
(['党', '全区'], 21)
(['西藏', '发展', '全区'], 21)
(['群众', '中央'], 21)
(['自治区', '江村'], 21)
(['发展', '规划'], 21)
(['自治区', '援藏'], 21)
(['群众', '维稳'], 21)
(['昌都', '罗布顿珠'], 21)
(['援藏', '教师'], 21)
(['活动', '教师'], 21)
(['就业', '毕业生', '招聘会'], 21)
(['毕业生', '高校', '招聘会'], 21)
(['西藏', '青稞'], 21)
(['西藏', '电影'], 21)
(['西藏', '机场'], 21)
(['群众', '全国'], 21)
(['生态', '环保'], 21)
(['我区', '毕业生'], 21)
(['干部', '村'], 21)
(['老师', '孩子们'], 21)
(['建设', '学校'], 21)
(['文化', '交流'], 21)
(['自治区', '生产'], 21)
(['交通', '运输'], 21)
(['自治区', '委员'], 21)
(['政协', '副主席'], 21)
(['文化', '佛教'], 21)
(['考试', '成绩'], 21)
(['教育', '培训'], 21)
(['教育', '主题'], 21)
(['西藏', '图书馆'], 21)
(['文化', '作品'], 21)
(['企业', '产品'], 21)
(['卡', '文化', '唐'], 21)
(['考试', '时间'], 21)
(['工程', '供暖'], 21)
(['毕业生', '高校', '岗位'], 21)
(['考生', '院校'], 21)
(['拉萨', '列车'], 21)
(['经济', '改革'], 20)
(['习近平', '党中央'], 20)
(['党', '党中央'], 20)
(['群众', '攻坚'], 20)
(['党', '领导'], 20)
(['精神', '经济'], 20)
(['西藏', '党', '精神'], 20)
(['拉萨', '群众'], 20)
(['会议', '思想'], 20)
(['建设', '思想'], 20)
(['群众', '思想'], 20)
(['习近平', '中央'], 20)
(['干部', '组织'], 20)
(['洛桑', '西藏', '江村'], 20)
(['自治区', '干部'], 20)
(['产业', '特色'], 20)
(['文化', '特色'], 20)
(['自治区', '生态'], 20)
(['生态', '文明'], 20)
(['建设', '文明'], 20)
(['发展', '讲话'], 20)
(['文化', '我区'], 20)
(['稳定', '自治区', '维稳'], 20)
(['党', '维稳'], 20)
(['自治区', '企业'], 20)
(['就业', '高校', '招聘会'], 20)
(['社会', '党委'], 20)
(['自治区', '会议', '党委'], 20)
(['村', '基层'], 20)
(['就业', '人员'], 20)
(['社会', '西藏', '稳定'], 20)
(['党', '稳定'], 20)
(['群众', '丁业现'], 20)
(['教育', '群众', '实践'], 20)
(['西藏', '科技'], 20)
(['发展', '会议', '社会'], 20)
(['拉萨市', '城关区'], 20)
(['整改', '督察'], 20)
(['西藏', '公安'], 20)
(['自治区', '调研'], 20)
(['中国', '国'], 20)
(['高校', '拉萨市', '毕业生'], 20)
(['自治区', '寺庙'], 20)
(['自治区', '指挥部'], 20)
(['社会', '小康'], 20)
(['发展', '城市'], 20)
(['政协', '提案'], 20)
(['丁业现', '副主席'], 20)
(['教育', '大学'], 20)
(['活动', '雪'], 20)
(['拉萨市', '培训'], 20)
(['考试', '专业'], 20)
(['群众', '工作队'], 20)
(['群众', '灾区'], 20)
(['群众', '受灾'], 20)
(['服务', '志愿者'], 20)
(['中国', '藏学'], 20)
(['服务', '志愿'], 20)
(['文化', '唐卡'], 20)
(['自治区', '十八大'], 20)
(['西藏', '老师'], 20)
(['孩子', '老师'], 20)
(['学校', '中学'], 20)
(['教育', '中学'], 20)
(['患者', '手术'], 20)
(['岗位', '求职者'], 20)
(['价格', '成品油'], 20)
(['习近平', '西藏', '总书记'], 19)
(['党', '建设', '政治'], 19)
(['西藏', '政治'], 19)
(['维稳', '责任'], 19)
(['区党委', '政府'], 19)
(['经济', '政府'], 19)
(['建设', '管理'], 19)
(['发展', '自治区', '建设'], 19)
(['精神', '政协'], 19)
(['西藏', '政协'], 19)
(['会议', '西藏自治区', '政协'], 19)
(['活动', '中国'], 19)
(['发展', '农业'], 19)
(['政治', '思想'], 19)
(['发展', '自治区', '全区'], 19)
(['群众', '全区'], 19)
(['发展', '洛桑'], 19)
(['群众', '江村'], 19)
(['发展', '文化', '旅游'], 19)
(['建设', '干部'], 19)
(['教育', '干部'], 19)
(['维稳', '措施'], 19)
(['建设', '活动'], 19)
(['发展', '拉萨', '齐扎拉'], 19)
(['自治区', '拉萨市'], 19)
(['西藏', '医疗'], 19)
(['人才', '医疗'], 19)
(['西藏', '讲话'], 19)
(['旅游', '产业'], 19)
(['自治区', '民族'], 19)
(['自治区', '国家'], 19)
(['全区', '党委'], 19)
(['西藏', '自治区', '发展', '党委'], 19)
(['组织', '基层'], 19)
(['西藏', '丁业现'], 19)
(['发展', '党', '社会'], 19)
(['基层', '党建'], 19)
(['自治区', '交通'], 19)
(['西藏', '体育'], 19)
(['发展', '市场'], 19)
(['西藏', '事业'], 19)
(['高校', '我区', '毕业生'], 19)
(['发展', '村'], 19)
(['学校', '孩子'], 19)
(['学生', '孩子们'], 19)
(['学生', '家庭'], 19)
(['教育', '家庭'], 19)
(['西藏', '国际'], 19)
(['工程', '公路'], 19)
(['精神', '报告'], 19)
(['群众', '节日'], 19)
(['维稳', '指挥部'], 19)
(['自治区', '会议', '西藏自治区'], 19)
(['西藏', '银行'], 19)
(['考试', '考生', '考场'], 19)
(['考生', '考点'], 19)
(['游客', '景区'], 19)
(['学生', '班'], 19)
(['自治区', '白玛赤林'], 19)
(['学校', '校园'], 19)
(['西藏', '普查'], 19)
(['旅游', '珠峰'], 19)
(['西藏', '北京'], 19)
(['发展', '民生'], 19)
(['西藏', '公司'], 19)
(['考生', '信息'], 19)
(['拉萨', '时间'], 19)
(['西藏', '计划'], 19)
(['招聘会', '用人'], 19)
(['西藏', '藏学'], 19)
(['唐', '艺术', '唐卡'], 19)
(['藏文', '书法'], 19)
(['学生', '学校', '老师'], 19)
(['西藏', '航线'], 19)
(['保护', '古籍'], 19)
(['自治区', '招生'], 19)
(['考生', '家长'], 19)
(['铁路', '列车'], 19)
(['交通', '路段'], 19)
(['拉萨', '旅客', '火车站'], 19)
(['自治区', '西藏', '会议'], 18)
(['会议', '总书记'], 18)
(['习近平', '党', '总书记'], 18)
(['自治区', '改革'], 18)
(['发展', '经济', '改革'], 18)
(['会议', '攻坚'], 18)
(['西藏', '建设', '党'], 18)
(['建设', '区党委'], 18)
(['建设', '经济'], 18)
(['发展', '西藏', '社会', '经济'], 18)
(['群众', '安置'], 18)
(['活动', '全区'], 18)
(['群众', '洛桑'], 18)
(['群众', '英杰'], 18)
(['建设', '规划'], 18)
(['建设', '西藏', '项目'], 18)
(['社区', '居民'], 18)
(['中国', '特色'], 18)
(['西藏自治区', '人大常委会'], 18)
(['培训', '农牧民'], 18)
(['项目', '保护'], 18)
(['医院', '援藏', '医疗'], 18)
(['精神', '总书记', '讲话'], 18)
(['群众', '宣传'], 18)
(['西藏', '文化', '产业'], 18)
(['服务', '企业'], 18)
(['西藏', '发展', '国家'], 18)
(['拉萨', '人员'], 18)
(['精神', '全国'], 18)
(['区党委', '稳定'], 18)
(['教育', '活动', '群众', '实践'], 18)
(['西藏', '座谈会'], 18)
(['西藏', '党', '社会'], 18)
(['服务', '金融'], 18)
(['环保', '督察'], 18)
